,bgrp,C000,CA01,CA02,CA03,CE01,CE02,CE03,CNS01,CNS02,CNS03,CNS04,CNS05,CNS06,CNS07,CNS08,CNS09,CNS10,CNS11,CNS12,CNS13,CNS14,CNS15,CNS16,CNS17,CNS18,CNS19,CNS20,CR01,CR02,CR03,CR04,CR05,CR07,CT01,CT02,CD01,CD02,CD03,CD04,CS01,CS02,CFA01,CFA02,CFA03,CFA04,CFA05,CFS01,CFS02,CFS03,CFS04,CFS05
3270,60374064133,87,14,50,23,17,27,43,0,0,0,11,0,0,0,2,0,0,0,3,0,0,24,25,0,22,0,0,55,6,0,24,1,1,50,37,20,13,19,21,40,47,0,0,0,0,0,0,0,0,0,0
3271,60374064134,43,7,21,15,14,13,16,0,0,0,10,0,0,1,2,3,3,4,8,0,2,0,9,1,0,0,0,28,1,0,14,0,0,23,20,8,10,10,8,28,15,0,0,0,0,0,0,0,0,0,0
3272,60374064135,111,8,71,32,16,29,66,0,0,0,2,0,0,0,1,0,0,0,0,0,0,102,6,0,0,0,0,89,3,2,13,1,3,46,65,19,16,37,31,34,77,0,0,0,0,0,0,0,0,0,0
3273,60374064136,16,0,12,4,1,8,7,0,0,0,0,0,9,0,1,0,0,0,0,0,0,0,6,0,0,0,0,9,1,3,3,0,0,6,10,6,5,3,2,12,4,0,0,0,0,0,0,0,0,0,0
3274,60374065001,30,2,18,10,5,13,12,0,0,0,0,0,3,9,0,0,0,0,5,0,10,0,2,0,0,1,0,22,1,0,7,0,0,14,16,2,11,9,6,16,14,0,0,0,0,0,0,0,0,0,0
3275,60374065002,274,30,160,84,56,56,162,0,0,0,9,0,0,1,16,0,10,2,3,0,0,211,17,0,4,1,0,200,12,5,50,0,7,132,142,46,46,75,77,91,183,0,0,0,0,0,0,0,0,0,0
3276,60374065003,109,14,61,34,23,33,53,0,0,0,28,0,1,3,11,0,0,0,0,0,10,44,8,4,0,0,0,67,8,3,28,0,3,60,49,24,16,26,29,45,64,0,0,0,0,0,0,0,0,0,0
3277,60374065004,500,123,266,111,90,157,253,0,0,0,0,0,2,36,6,0,18,8,9,0,14,0,336,1,50,20,0,335,11,7,138,1,8,218,282,89,83,124,81,134,366,0,0,0,0,0,0,0,0,0,0
3278,60374066011,95,8,65,22,18,28,49,0,0,0,5,0,0,0,17,0,0,0,10,0,0,48,14,0,0,1,0,59,3,5,24,0,4,46,49,18,15,27,27,45,50,0,0,0,0,0,0,0,0,0,0
3279,60374066012,124,16,64,44,21,65,38,0,0,0,8,0,13,8,8,0,0,0,6,0,0,0,72,0,5,4,0,80,8,0,32,0,4,61,63,22,34,25,27,51,73,0,0,0,0,0,0,0,0,0,0
3280,60374066013,86,10,56,20,17,29,40,0,0,0,4,0,2,0,7,1,0,0,0,0,11,53,8,0,0,0,0,64,3,2,16,1,0,40,46,11,17,24,24,33,53,0,0,0,0,0,0,0,0,0,0
3281,60374066021,233,35,139,59,30,66,137,0,0,0,10,2,3,17,1,0,0,2,7,0,0,72,40,0,0,7,72,156,15,1,52,1,8,116,117,40,35,59,64,93,140,0,0,0,0,0,0,0,0,0,0
3282,60374066022,219,69,98,52,43,128,48,0,0,0,2,0,0,22,0,0,0,1,13,0,0,6,65,0,108,2,0,164,9,4,35,0,7,76,143,52,30,37,31,82,137,0,0,0,0,0,0,0,0,0,0
3283,60374066023,47,7,20,20,19,16,12,0,0,0,2,0,0,2,6,0,0,0,2,0,6,0,25,0,1,3,0,22,3,0,22,0,0,27,20,11,7,12,10,27,20,0,0,0,0,0,0,0,0,0,0
3284,60374067011,253,33,166,54,24,50,179,0,0,0,3,0,0,2,3,0,0,5,0,0,0,27,203,0,8,2,0,170,8,1,68,1,5,105,148,46,48,65,61,73,180,0,0,0,0,0,0,0,0,0,0
3285,60374067012,114,32,56,26,18,46,50,0,0,0,1,0,1,0,1,0,7,0,2,0,20,0,69,0,13,0,0,80,3,6,18,2,5,45,69,27,14,25,16,42,72,0,0,0,0,0,0,0,0,0,0
3286,60374067021,3594,578,2015,1001,453,746,2395,0,0,3,51,0,13,64,22,0,11,34,79,0,195,495,2299,26,47,32,223,2406,171,54,880,9,74,1780,1814,562,567,932,955,1125,2469,0,0,0,0,0,0,0,0,0,0
3287,60374067022,673,164,302,207,141,317,215,0,0,0,14,60,5,81,2,0,7,3,0,0,141,0,129,0,218,13,0,373,22,10,248,2,18,411,262,111,118,142,138,307,366,0,0,0,0,0,0,0,0,0,0
3288,60374067023,117,15,65,37,12,39,66,0,0,0,2,0,0,3,3,0,0,2,3,0,0,43,60,0,0,1,0,73,2,2,33,1,6,52,65,19,22,30,31,32,85,0,0,0,0,0,0,0,0,0,0
3289,60374067024,4689,1895,2024,770,905,1968,1816,0,0,0,14,345,26,1306,191,90,256,45,65,0,442,30,246,53,1393,97,90,3601,255,72,622,13,126,2082,2607,628,672,855,639,2139,2550,0,0,0,0,0,0,0,0,0,0
3290,60374068011,463,77,260,126,101,108,254,0,0,0,6,0,14,3,5,0,10,8,80,0,5,0,293,0,0,14,25,311,43,8,85,3,13,238,225,86,80,119,101,169,294,0,0,0,0,0,0,0,0,0,0
3291,60374068012,318,30,209,79,42,70,206,0,0,0,0,0,4,10,0,0,0,0,3,2,2,183,111,0,0,3,0,225,12,5,70,1,5,152,166,54,56,90,88,85,233,0,0,0,0,0,0,0,0,0,0
3292,60374068013,50,6,23,21,8,32,10,0,0,0,6,0,1,3,2,0,0,0,0,0,22,0,13,0,1,2,0,15,16,0,13,2,4,35,15,7,10,14,13,34,16,0,0,0,0,0,0,0,0,0,0
3293,60374069031,350,101,149,100,59,212,79,0,0,0,7,1,0,43,5,0,6,0,9,0,0,36,43,2,165,33,0,286,12,8,38,2,4,120,230,64,64,71,50,145,205,0,0,0,0,0,0,0,0,0,0
3294,60374069032,24,3,9,12,5,9,10,0,0,0,7,0,1,0,0,0,0,0,0,0,0,0,16,0,0,0,0,17,1,0,6,0,0,8,16,7,5,5,4,13,11,0,0,0,0,0,0,0,0,0,0
3295,60374069033,346,42,202,102,28,74,244,0,0,0,10,0,0,33,3,0,0,0,0,0,1,0,299,0,0,0,0,170,30,4,131,5,6,220,126,57,61,78,108,115,231,0,0,0,0,0,0,0,0,0,0
3296,60374069034,183,30,115,38,32,44,107,0,0,0,15,0,0,2,3,0,0,0,3,0,1,128,16,0,15,0,0,145,2,2,26,0,8,63,120,24,29,40,60,54,129,0,0,0,0,0,0,0,0,0,0
3297,60374069035,109,8,52,49,32,42,35,0,0,0,6,0,0,3,3,0,0,0,0,0,0,40,50,0,4,3,0,83,4,2,19,0,1,26,83,24,24,27,26,28,81,0,0,0,0,0,0,0,0,0,0
3298,60374069036,196,17,114,65,24,63,109,0,0,0,4,0,3,0,11,0,3,0,1,0,0,155,16,0,3,0,0,170,3,0,15,2,6,45,151,24,37,48,70,56,140,0,0,0,0,0,0,0,0,0,0
3299,60374070011,26,4,12,10,9,15,2,0,0,0,0,0,0,0,1,0,0,0,0,0,11,0,12,0,2,0,0,15,2,0,9,0,0,13,13,9,4,4,5,8,18,0,0,0,0,0,0,0,0,0,0
3300,60374070012,120,22,61,37,24,52,44,0,0,0,4,0,6,0,6,0,0,2,12,0,2,30,40,0,17,1,0,91,3,0,20,2,4,39,81,27,21,24,26,47,73,0,0,0,0,0,0,0,0,0,0
3301,60374070013,61,4,28,29,15,20,26,0,0,0,0,0,0,1,7,0,0,0,0,0,0,29,14,0,10,0,0,50,0,1,7,0,3,15,46,9,17,12,19,18,43,0,0,0,0,0,0,0,0,0,0
3302,60374070021,342,40,184,118,22,74,246,0,0,0,14,192,83,0,4,0,0,0,6,0,0,0,19,0,11,13,0,218,13,2,102,0,7,176,166,76,68,87,71,225,117,0,0,0,0,0,0,0,0,0,0
3303,60374070022,5624,914,3150,1560,309,1611,3704,53,0,0,370,2226,742,179,1624,39,9,0,17,90,7,55,44,0,162,7,0,4016,261,102,1116,20,109,2344,3280,1317,1115,1374,904,3886,1738,0,0,0,0,0,0,0,0,0,0
3304,60374071011,193,45,91,57,33,81,79,0,0,0,0,0,0,14,5,9,1,0,1,0,0,87,13,0,59,4,0,154,3,4,25,2,5,57,136,41,34,30,43,65,128,0,0,0,0,0,0,0,0,0,0
3305,60374071012,66,15,33,18,27,34,5,0,0,0,5,0,0,0,9,0,0,0,1,0,0,0,20,0,29,2,0,43,2,4,16,0,1,30,36,18,11,7,15,28,38,0,0,0,0,0,0,0,0,0,0
3306,60374071013,155,33,89,33,29,50,76,0,0,0,0,0,0,5,0,0,0,0,0,0,0,81,25,0,39,5,0,123,7,6,16,3,0,56,99,27,25,40,30,62,93,0,0,0,0,0,0,0,0,0,0
3307,60374071021,23,2,9,12,6,13,4,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,18,0,0,0,0,12,1,0,10,0,0,10,13,7,3,7,4,6,17,0,0,0,0,0,0,0,0,0,0
3308,60374071022,144,12,89,43,22,32,90,0,0,0,0,0,6,0,2,0,0,0,0,0,4,110,22,0,0,0,0,104,4,2,30,0,4,52,92,16,31,34,51,46,98,0,0,0,0,0,0,0,0,0,0
3309,60374071023,22,4,11,7,3,9,10,0,0,0,0,0,4,1,3,0,0,0,0,0,5,0,9,0,0,0,0,9,0,1,12,0,0,13,9,5,5,4,4,6,16,0,0,0,0,0,0,0,0,0,0
3310,60374072011,55,4,33,18,13,15,27,0,0,0,0,0,1,0,8,0,0,0,0,0,0,34,11,0,0,1,0,39,1,0,13,0,2,19,36,10,13,16,12,21,34,0,0,0,0,0,0,0,0,0,0
3311,60374072012,55,4,31,20,14,37,4,0,0,0,0,0,0,5,2,0,0,0,0,0,0,0,31,0,0,17,0,38,5,1,9,0,2,17,38,19,7,18,7,15,40,0,0,0,0,0,0,0,0,0,0
3312,60374072021,81,9,36,36,6,20,55,0,0,0,0,0,0,7,1,0,0,0,42,0,2,0,24,0,1,4,0,51,5,2,21,0,2,46,35,11,15,25,21,41,40,0,0,0,0,0,0,0,0,0,0
3313,60374072022,348,89,171,88,65,114,169,2,0,0,112,4,1,45,4,0,3,1,0,0,109,0,24,0,39,4,0,243,23,6,71,1,4,141,207,93,46,73,47,198,150,0,0,0,0,0,0,0,0,0,0
3314,60374073011,18,0,8,10,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,6,0,7,1,0,10,0,0,11,7,3,4,7,4,4,14,0,0,0,0,0,0,0,0,0,0
3315,60374073012,19,4,9,6,3,15,1,0,0,0,3,0,0,7,0,0,3,0,0,0,0,0,4,0,0,2,0,15,0,2,2,0,0,6,13,4,7,2,2,7,12,0,0,0,0,0,0,0,0,0,0
3316,60374073013,201,12,129,60,15,44,142,0,0,0,1,0,0,0,12,0,0,0,0,0,0,166,17,0,0,5,0,154,4,2,37,0,4,75,126,40,30,60,59,67,134,0,0,0,0,0,0,0,0,0,0
3317,60374073014,51,8,31,12,8,27,16,0,0,0,5,0,3,0,10,0,0,0,10,0,0,0,23,0,0,0,0,35,6,0,10,0,0,15,36,9,10,16,8,19,32,0,0,0,0,0,0,0,0,0,0
3318,60374073021,48,8,27,13,13,19,16,0,0,0,0,0,6,20,5,0,0,0,5,0,0,0,12,0,0,0,0,34,1,3,8,0,2,16,32,11,10,16,3,16,32,0,0,0,0,0,0,0,0,0,0
3319,60374073022,25,0,13,12,3,11,11,0,0,0,7,0,0,0,3,0,0,0,0,0,0,0,14,0,0,1,0,19,0,0,6,0,0,7,18,18,0,6,1,10,15,0,0,0,0,0,0,0,0,0,0
3320,60374073023,84,7,53,24,7,23,54,0,0,0,3,0,0,0,4,0,0,0,0,0,0,67,10,0,0,0,0,64,1,0,17,1,1,28,56,16,10,23,28,19,65,0,0,0,0,0,0,0,0,0,0
3321,60374074001,342,87,155,100,40,139,163,0,0,0,12,0,5,183,3,0,3,2,41,0,0,0,70,0,19,4,0,264,13,3,60,0,2,109,233,115,50,56,34,140,202,0,0,0,0,0,0,0,0,0,0
3322,60374075011,61,22,27,12,17,38,6,0,0,0,0,1,0,9,2,0,0,0,4,0,0,0,18,0,14,13,0,27,0,0,32,1,1,37,24,12,11,8,8,18,43,0,0,0,0,0,0,0,0,0,0
3323,60374075012,1082,400,444,238,221,552,309,0,0,0,0,0,0,490,0,4,47,11,15,0,7,0,244,0,257,7,0,845,52,19,142,4,20,429,653,208,186,163,125,453,629,0,0,0,0,0,0,0,0,0,0
3324,60374075013,29,5,15,9,10,15,4,0,0,0,4,0,0,7,0,0,0,0,0,0,0,0,14,2,0,2,0,16,0,0,13,0,0,14,15,9,6,6,3,15,14,0,0,0,0,0,0,0,0,0,0
3325,60374075014,11,0,7,4,5,6,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,6,0,0,0,0,3,0,0,7,0,1,8,3,3,2,3,3,5,6,0,0,0,0,0,0,0,0,0,0
3326,60374075021,16,6,6,4,2,10,4,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,10,0,0,2,0,11,0,2,2,0,1,4,12,5,2,2,1,9,7,0,0,0,0,0,0,0,0,0,0
3327,60374075022,83,14,42,27,11,34,38,0,0,0,23,0,0,24,7,0,0,0,0,0,3,0,20,0,5,1,0,64,3,4,12,0,0,19,64,26,15,19,9,51,32,0,0,0,0,0,0,0,0,0,0
3328,60374075023,107,11,62,34,9,32,66,0,0,0,16,0,0,0,9,0,1,0,1,0,1,59,20,0,0,0,0,80,5,3,19,0,0,44,63,24,18,26,28,45,62,0,0,0,0,0,0,0,0,0,0
3329,60374076011,170,33,91,46,25,82,63,0,0,0,1,22,0,34,1,0,0,0,1,0,3,0,32,0,67,9,0,138,10,5,13,0,4,59,111,57,22,36,22,78,92,0,0,0,0,0,0,0,0,0,0
3330,60374076012,444,139,208,97,77,186,181,0,0,0,3,5,5,78,0,0,28,0,4,5,11,66,39,0,181,19,0,322,11,12,88,3,8,171,273,84,56,79,86,212,232,0,0,0,0,0,0,0,0,0,0
3331,60374076013,71,17,42,12,12,37,22,0,0,0,2,0,0,0,5,0,0,0,0,0,52,0,12,0,0,0,0,51,4,2,11,2,1,37,34,15,13,15,11,38,33,0,0,0,0,0,0,0,0,0,0
3332,60374076021,261,47,134,80,30,126,105,0,0,0,0,0,0,118,4,0,5,2,14,0,0,60,28,0,25,5,0,202,8,4,41,2,4,81,180,75,43,47,49,101,160,0,0,0,0,0,0,0,0,0,0
3333,60374076022,20,2,15,3,5,9,6,0,0,0,0,0,3,0,2,0,0,1,0,0,0,0,14,0,0,0,0,12,0,2,6,0,0,6,14,7,5,3,3,6,14,0,0,0,0,0,0,0,0,0,0
3334,60374076023,22,2,10,10,2,6,14,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,15,0,0,2,0,16,1,0,5,0,0,11,11,7,5,4,4,11,11,0,0,0,0,0,0,0,0,0,0
3335,60374076024,9,0,5,4,1,8,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,6,0,0,0,0,5,0,1,3,0,0,3,6,5,3,1,0,4,5,0,0,0,0,0,0,0,0,0,0
3336,60374077011,210,55,77,78,47,116,47,0,0,0,0,0,3,45,3,0,0,2,1,0,2,0,56,0,67,31,0,130,11,5,62,0,2,98,112,49,37,38,31,78,132,0,0,0,0,0,0,0,0,0,0
3337,60374077012,29,5,16,8,9,19,1,0,0,0,2,0,0,0,10,0,0,0,0,0,0,0,17,0,0,0,0,20,0,4,4,1,0,5,24,9,5,7,3,12,17,0,0,0,0,0,0,0,0,0,0
3338,60374077013,119,17,75,27,12,60,47,0,0,0,0,11,0,32,0,0,0,0,7,0,5,34,19,0,11,0,0,82,9,3,23,0,2,49,70,30,26,26,20,43,76,0,0,0,0,0,0,0,0,0,0
3339,60374077021,664,123,357,184,101,259,304,0,0,20,0,3,5,3,4,0,100,11,4,0,323,130,21,6,29,5,0,535,31,10,81,1,6,268,396,141,125,157,118,327,337,0,0,0,0,0,0,0,0,0,0
3340,60374077022,62,11,37,14,6,36,20,0,0,0,0,0,0,3,23,0,0,10,2,0,15,0,9,0,0,0,0,23,1,0,38,0,0,41,21,15,6,10,20,35,27,0,0,0,0,0,0,0,0,0,0
3341,60374077023,12,0,7,5,1,7,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,10,0,0,0,0,8,0,0,4,0,0,4,8,5,2,4,1,3,9,0,0,0,0,0,0,0,0,0,0
3342,60374077024,435,83,228,124,58,148,229,0,0,0,142,14,33,60,4,0,0,5,10,0,3,0,29,4,18,17,96,328,6,11,80,1,9,175,260,99,82,89,82,268,167,0,0,0,0,0,0,0,0,0,0
3343,60374078011,93,27,46,20,19,45,29,0,0,0,15,0,0,1,0,0,9,0,2,0,4,0,46,0,15,1,0,57,12,0,20,0,4,63,30,13,11,17,25,45,48,0,0,0,0,0,0,0,0,0,0
3344,60374078012,85,2,49,34,11,28,46,0,0,0,7,0,0,0,3,0,0,0,0,0,0,53,21,0,0,1,0,64,4,1,16,0,0,27,58,16,15,25,27,32,53,0,0,0,0,0,0,0,0,0,0
3345,60374078013,113,40,41,32,33,53,27,0,0,0,1,1,0,2,26,0,0,0,0,0,3,0,16,0,64,0,0,84,3,0,19,3,4,42,71,20,16,19,18,38,75,0,0,0,0,0,0,0,0,0,0
3346,60374078021,470,73,239,158,37,184,249,0,0,0,0,16,72,5,2,0,0,15,14,0,35,96,5,3,198,9,0,304,10,8,135,0,13,234,236,107,78,97,115,249,221,0,0,0,0,0,0,0,0,0,0
3347,60374078022,111,22,64,25,13,42,56,0,0,0,24,0,48,6,6,0,0,0,8,0,5,1,13,0,0,0,0,59,2,0,46,0,4,65,46,24,14,20,31,59,52,0,0,0,0,0,0,0,0,0,0
3348,60374078023,118,27,58,33,18,60,40,0,0,0,0,0,6,0,5,0,0,0,10,0,30,42,25,0,0,0,0,77,11,0,26,2,2,53,65,18,23,24,26,60,58,0,0,0,0,0,0,0,0,0,0
3349,60374079011,103,24,59,20,9,23,71,0,0,0,2,1,0,8,9,0,0,2,6,0,0,0,73,0,0,2,0,65,6,2,30,0,0,46,57,22,17,24,16,33,70,0,0,0,0,0,0,0,0,0,0
3350,60374079012,20,2,16,2,6,10,4,0,0,0,1,1,0,0,4,0,0,0,0,0,0,0,13,0,0,1,0,13,0,0,7,0,0,8,12,2,5,7,4,10,10,0,0,0,0,0,0,0,0,0,0
3351,60374079013,73,5,42,26,9,20,44,0,0,0,0,0,0,0,1,0,0,0,0,0,0,58,14,0,0,0,0,51,3,1,17,0,1,31,42,10,13,22,23,19,54,0,0,0,0,0,0,0,0,0,0
3352,60374079021,220,55,121,44,51,104,65,0,0,0,0,6,0,100,16,0,0,3,2,0,0,0,48,0,16,29,0,144,13,0,59,0,4,125,95,36,30,55,44,100,120,0,0,0,0,0,0,0,0,0,0
3353,60374080031,61,6,31,24,11,34,16,0,0,0,13,0,0,5,0,0,0,1,1,0,6,0,27,0,8,0,0,53,1,2,5,0,0,15,46,18,9,17,11,26,35,0,0,0,0,0,0,0,0,0,0
3354,60374080032,145,25,75,45,12,59,74,0,0,0,8,0,0,14,1,0,0,3,16,0,6,63,34,0,0,0,0,105,10,1,27,0,2,69,76,28,26,39,27,42,103,0,0,0,0,0,0,0,0,0,0
3355,60374080041,169,31,89,49,37,88,44,0,0,0,3,0,4,26,2,0,2,2,1,0,71,0,38,0,20,0,0,112,14,4,37,1,1,89,80,43,37,27,31,75,94,0,0,0,0,0,0,0,0,0,0
3356,60374080051,206,67,86,53,32,103,71,0,0,0,26,0,3,0,2,1,0,4,5,0,2,1,51,104,3,4,0,140,12,1,48,0,5,107,99,38,23,37,41,114,92,0,0,0,0,0,0,0,0,0,0
3357,60374080052,132,29,68,35,11,60,61,0,0,0,24,0,23,1,6,0,1,4,2,0,19,0,25,2,22,3,0,77,4,3,42,0,6,73,59,20,18,26,39,74,58,0,0,0,0,0,0,0,0,0,0
3358,60374080053,113,5,65,43,7,16,90,0,0,0,0,1,2,1,3,0,0,0,33,0,0,0,73,0,0,0,0,55,9,1,47,0,1,92,21,22,17,21,48,43,70,0,0,0,0,0,0,0,0,0,0
3359,60374080061,1147,412,488,247,222,565,360,0,0,4,3,18,3,534,8,0,21,6,82,0,11,4,100,24,286,43,0,662,54,15,381,0,35,691,456,155,183,192,205,527,620,0,0,0,0,0,0,0,0,0,0
3360,60374081331,62,7,33,22,3,29,30,0,0,0,5,1,23,5,9,0,0,0,0,0,2,0,16,0,0,1,0,32,0,0,25,2,3,35,27,15,12,13,15,35,27,0,0,0,0,0,0,0,0,0,0
3361,60374081332,348,61,160,127,70,163,115,0,0,1,0,0,19,184,0,0,26,21,0,0,11,0,38,0,43,5,0,168,17,6,151,0,6,239,109,57,71,85,74,168,180,0,0,0,0,0,0,0,0,0,0
3362,60374081333,43,13,24,6,7,28,8,0,0,0,2,0,0,0,1,0,0,0,2,0,25,0,13,0,0,0,0,31,0,0,11,0,1,14,29,5,7,9,9,27,16,0,0,0,0,0,0,0,0,0,0
3363,60374081341,150,27,66,57,34,57,59,0,0,0,15,0,1,4,16,0,0,0,32,0,2,4,65,0,4,7,0,55,11,1,78,1,4,109,41,24,23,36,40,67,83,0,0,0,0,0,0,0,0,0,0
3364,60374081351,113,14,51,48,26,54,33,0,0,0,9,0,7,0,7,0,3,2,8,0,6,6,49,0,0,16,0,53,0,0,57,3,0,69,44,24,17,29,29,39,74,0,0,0,0,0,0,0,0,0,0
3365,60374081352,88,7,51,30,11,26,51,0,0,0,6,0,9,0,3,0,0,0,3,0,0,55,12,0,0,0,0,43,5,2,37,0,1,55,33,13,17,19,32,29,59,0,0,0,0,0,0,0,0,0,0
3366,60374081361,111,11,64,36,16,37,58,0,0,0,1,0,7,4,21,0,0,0,0,0,0,60,16,0,0,2,0,57,2,0,50,0,2,67,44,23,22,23,32,42,69,0,0,0,0,0,0,0,0,0,0
3367,60374081362,55,7,26,22,14,29,12,0,0,0,0,0,1,0,10,0,0,0,0,0,0,2,30,0,12,0,0,25,1,2,25,0,2,37,18,11,12,14,11,13,42,0,0,0,0,0,0,0,0,0,0
3368,60374081371,527,104,269,154,155,200,172,0,0,0,0,0,54,22,11,0,4,2,79,0,30,49,261,0,11,4,0,234,31,5,249,2,6,346,181,89,91,119,124,220,307,0,0,0,0,0,0,0,0,0,0
3369,60374081372,451,74,182,195,61,296,94,0,0,0,6,0,0,363,4,0,0,3,2,0,6,0,20,0,41,6,0,116,8,1,321,1,4,375,76,68,90,87,132,234,217,0,0,0,0,0,0,0,0,0,0
3370,60374081373,112,30,50,32,30,60,22,0,0,0,0,0,0,16,1,0,7,0,0,0,0,0,40,0,47,1,0,70,1,2,37,0,2,58,54,20,19,19,24,43,69,0,0,0,0,0,0,0,0,0,0
3371,60374081381,73,20,36,17,21,31,21,0,0,0,1,0,0,0,0,0,5,16,0,0,28,0,16,7,0,0,0,62,3,3,5,0,0,23,50,17,14,13,9,42,31,0,0,0,0,0,0,0,0,0,0
3372,60374081382,81,12,46,23,9,29,43,0,0,1,12,0,0,0,0,0,0,0,0,0,2,37,26,0,0,3,0,63,2,0,16,0,0,22,59,19,15,18,17,31,50,0,0,0,0,0,0,0,0,0,0
3373,60374081383,21,6,7,8,0,10,11,0,0,0,10,0,0,0,3,0,0,0,0,0,0,0,7,0,0,1,0,15,0,0,4,0,2,7,14,3,5,3,4,14,7,0,0,0,0,0,0,0,0,0,0
3374,60374081391,82,8,53,21,11,25,46,0,0,0,0,0,0,0,3,0,3,0,0,0,2,56,18,0,0,0,0,57,4,1,15,1,4,33,49,12,17,17,28,23,59,0,0,0,0,0,0,0,0,0,0
3375,60374081392,240,54,113,73,31,83,126,0,0,0,7,12,12,4,32,0,0,17,11,0,6,0,19,0,0,120,0,175,12,3,43,3,4,110,130,51,40,51,44,159,81,0,0,0,0,0,0,0,0,0,0
3376,60374081401,465,55,266,144,76,150,239,0,0,0,41,16,226,43,8,3,0,5,18,0,12,49,37,3,0,4,0,185,8,6,261,0,5,323,142,88,87,96,139,233,232,0,0,0,0,0,0,0,0,0,0
3377,60374081402,54,12,23,19,5,26,23,0,0,0,4,0,14,4,2,0,0,0,0,0,0,0,3,0,0,27,0,27,2,2,23,0,0,35,19,11,10,10,11,35,19,0,0,0,0,0,0,0,0,0,0
3378,60374081411,23,8,11,4,9,10,4,0,0,0,0,0,0,0,2,0,0,0,0,0,10,0,11,0,0,0,0,18,2,0,3,0,0,8,15,4,3,5,3,10,13,0,0,0,0,0,0,0,0,0,0
3379,60374081412,167,20,101,46,22,52,93,0,0,0,0,0,0,2,7,0,0,0,0,0,4,133,21,0,0,0,0,118,6,2,37,1,3,67,100,25,29,44,49,39,128,0,0,0,0,0,0,0,0,0,0
3380,60374081413,284,58,152,74,34,106,144,0,0,0,5,36,77,0,28,0,0,1,6,0,6,28,39,0,55,3,0,156,6,6,115,0,1,171,113,46,44,58,78,128,156,0,0,0,0,0,0,0,0,0,0
3381,60374082121,1052,187,573,292,133,369,550,1,0,0,7,19,249,96,46,37,55,25,110,4,44,18,76,0,183,82,0,321,16,6,686,2,21,858,194,156,157,214,338,502,550,0,0,0,0,0,0,0,0,0,0
3382,60374082122,2549,367,1412,770,175,615,1759,0,0,0,102,875,523,157,204,0,30,29,261,12,42,56,97,12,86,63,0,1464,65,39,936,10,35,1389,1160,565,429,556,632,1564,985,0,0,0,0,0,0,0,0,0,0
3383,60374082131,887,155,437,295,121,439,327,0,0,0,4,5,14,124,28,0,110,8,39,0,5,4,105,0,394,47,0,324,22,8,509,4,20,701,186,156,149,175,252,413,474,0,0,0,0,0,0,0,0,0,0
3384,60374082132,970,184,478,308,161,491,318,0,0,0,8,0,142,135,63,0,13,16,40,0,4,48,79,0,411,11,0,332,21,7,601,0,9,772,198,194,161,170,261,490,480,0,0,0,0,0,0,0,0,0,0
3385,60374082133,85,20,39,26,29,34,22,0,0,0,1,0,0,1,18,0,0,8,9,0,0,0,17,0,22,9,0,31,1,0,53,0,0,65,20,10,13,19,23,40,45,0,0,0,0,0,0,0,0,0,0
3386,60374083011,134,30,69,35,26,81,27,0,0,0,3,0,0,3,6,0,0,0,0,0,69,0,9,0,44,0,0,113,6,2,11,0,2,50,84,35,26,25,18,71,63,0,0,0,0,0,0,0,0,0,0
3387,60374083012,547,151,262,134,132,251,164,0,0,0,22,0,79,76,53,0,1,33,10,64,30,7,18,0,145,9,0,370,20,8,136,1,12,246,301,109,86,107,94,261,286,0,0,0,0,0,0,0,0,0,0
3388,60374083013,434,77,231,126,46,130,258,0,0,0,142,18,35,36,3,0,3,0,9,0,10,55,19,0,79,25,0,290,13,9,115,0,7,215,219,83,78,96,100,240,194,0,0,0,0,0,0,0,0,0,0
3389,60374083014,580,64,364,152,29,78,473,0,0,0,4,1,372,2,21,0,0,1,8,0,163,0,8,0,0,0,0,397,32,10,126,4,11,211,369,147,120,124,125,428,152,0,0,0,0,0,0,0,0,0,0
3390,60374083021,687,135,397,155,55,195,437,0,0,0,46,70,305,44,27,1,10,0,14,0,11,64,26,44,24,1,0,462,21,6,188,0,10,346,341,131,126,148,147,390,297,0,0,0,0,0,0,0,0,0,0
3391,60374083031,57,10,31,16,6,29,22,0,0,4,4,0,0,0,0,0,0,2,7,0,2,0,19,0,15,4,0,49,2,1,3,0,2,21,36,22,8,12,5,28,29,0,0,0,0,0,0,0,0,0,0
3392,60374083032,159,35,83,41,35,59,65,0,0,0,42,0,6,13,0,0,0,0,21,0,0,34,13,0,28,2,0,131,5,2,20,0,1,48,111,37,22,35,30,78,81,0,0,0,0,0,0,0,0,0,0
3393,60374084011,336,105,161,70,60,128,148,0,0,0,13,0,6,0,2,0,0,2,3,0,59,86,89,0,74,2,0,241,10,7,70,0,8,126,210,54,46,63,68,148,188,0,0,0,0,0,0,0,0,0,0
